RTOM,SOD NO,Service,Order Type,Time Range 
R-KI,VR201907040042301,IPTV,CREATE-RECON,T>1M
R-KI,KDW202010190003359,IPTV,CREATE,7D<T<=1M
R-KI,VR201907050055756,IPTV,CREATE,T>1M
R-KI,KDW202010190098009,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,KWL202007300091982,IPTV,CREATE,T>1M
R-KI,KDW202008140067993,IPTV,CREATE,T>1M
R-KI,KI202009120041143,IPTV,CREATE,T>1M
R-KI,VR202007090010134,IPTV,CREATE,T>1M
R-KI,KI202007210023204,IPTV,MODIFY-LOCATION,T>1M
R-KI,MAN201810310052477,IPTV,MODIFY-LOCATION,T>1M
R-KI,BIA201810230092220,IPTV,CREATE,T>1M
R-KI,KI201810260067463,IPTV,CREATE,T>1M
R-KI,VR201810290006683,IPTV,CREATE,T>1M
R-KI,KDW201812040030394,IPTV,MODIFY-LOCATION,T>1M
R-KI,KDW201903030050939,IPTV,CREATE,T>1M
R-KI,HEY201903140051791,IPTV,CREATE,T>1M
R-KI,KWL201903160073280,IPTV,CREATE,T>1M
R-KI,DG201902280036224,IPTV,CREATE,T>1M
R-KI,VR201903080093819,IPTV,CREATE,T>1M
R-KI,KI201903020050414,IPTV,CREATE,T>1M
R-KI,KDW201904050072824,IPTV,CREATE,T>1M
R-KI,VR201904170033307,IPTV,CREATE,T>1M
R-KI,KWL201904100057202,IPTV,CREATE,T>1M
R-KI,VR201904240004934,IPTV,CREATE,T>1M
R-KI,DX201904290039425,IPTV,CREATE,T>1M
R-KI,MAN201904250012432,IPTV,CREATE,T>1M
R-KI,SIY201905170027337,IPTV,CREATE,T>1M
R-KI,DG201905160089258,IPTV,CREATE,T>1M
R-KI,KDW201906180010023,IPTV,CREATE,T>1M
R-KI,VR201906170006211,IPTV,CREATE,T>1M
R-KI,KI201905310017423,IPTV,CREATE,T>1M
R-KI,KI201906180011056,IPTV,MODIFY-LOCATION,T>1M
R-KI,KWL201906100017034,IPTV,CREATE,T>1M
R-KI,VR201906170091918,IPTV,CREATE,T>1M
R-KI,VR201906030061195,IPTV,CREATE,T>1M
R-KI,MAN201906250020171,IPTV,CREATE,T>1M
R-KI,KI201907020000451,IPTV,CREATE,T>1M
R-KI,VR201907020000593,IPTV,CREATE,T>1M
R-KI,MAN201906240092563,IPTV,MODIFY-LOCATION,T>1M
R-KI,IHA201907120069010,IPTV,CREATE,T>1M
R-KI,KWL201908030003560,IPTV,CREATE,T>1M
R-KI,KDW201908030095412,IPTV,CREATE,T>1M
R-KI,KWL201908030003546,IPTV,CREATE,T>1M
R-KI,KWL201908130024760,IPTV,CREATE,T>1M
R-KI,KDW201908200012623,IPTV,CREATE,T>1M
R-KI,PUG201909070073532,IPTV,MODIFY-LOCATION,T>1M
R-KI,VR201909050029185,IPTV,CREATE,T>1M
R-KI,VR201909300079037,IPTV,CREATE,T>1M
R-KI,KI201911070029509,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI201911060005361,IPTV,CREATE,T>1M
R-KI,KI201911140077811,IPTV,CREATE,T>1M
R-KI,KWL201911260092970,IPTV,CREATE,T>1M
R-KI,KDW201912160048020,IPTV,CREATE,T>1M
R-KI,KDW201912230089813,IPTV,CREATE,T>1M
R-KI,KDW202001080087152,IPTV,CREATE,T>1M
R-KI,BIA202001060042070,IPTV,CREATE,T>1M
R-KI,KDW202001060043816,IPTV,CREATE,T>1M
R-KI,DG202001200035945,IPTV,CREATE,T>1M
R-KI,PUG202001140038821,IPTV,CREATE,T>1M
R-KI,MAL202001120073787,IPTV,CREATE,T>1M
R-KI,KWL202001250091187,IPTV,CREATE-RECON,T>1M
R-KI,MAL202001290003686,IPTV,CREATE,T>1M
R-KI,HEY202002240068670,IPTV,CREATE,T>1M
R-KI,KI202002200096562,IPTV,CREATE,T>1M
R-KI,KI202003050083518,IPTV,MODIFY-LOCATION,T>1M
R-KI,VR202003030049888,IPTV,CREATE,T>1M
R-KI,GIR202003170096649,IPTV,CREATE,T>1M
R-KI,VR202004280092118,IPTV,CREATE,T>1M
R-KI,KI202005080009895,IPTV,CREATE,T>1M
R-KI,KI202005210050298,IPTV,CREATE,T>1M
R-KI,DG202006160044491,IPTV,CREATE,T>1M
R-KI,KI202006140088167,IPTV,CREATE,T>1M
R-KI,DG202006290098817,IPTV,CREATE,T>1M
R-KI,BIA202006200082982,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI202006200091666,IPTV,CREATE,T>1M
R-KI,KDW202007080065999,IPTV,CREATE,T>1M
R-KI,IHA202007080069150,IPTV,CREATE,T>1M
R-KI,KI202007070040138,IPTV,CREATE,T>1M
R-KI,KDW202006300034215,IPTV,CREATE,T>1M
R-KI,KWL202007140021313,IPTV,MODIFY-LOCATION,T>1M
R-KI,KDW202007170033633,IPTV,CREATE,T>1M
R-KI,KI202007300072556,IPTV,CREATE,T>1M
R-KI,KDW202007220051692,IPTV,CREATE,T>1M
R-KI,DG202007280028692,IPTV,CREATE,T>1M
R-KI,IHA202007220052964,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI202007280028782,IPTV,CREATE,T>1M
R-KI,KI202008100045527,IPTV,CREATE,T>1M
R-KI,VR202008080009587,IPTV,CREATE,T>1M
R-KI,KWL202008180069962,IPTV,CREATE,T>1M
R-KI,MAL202008210087441,IPTV,CREATE,T>1M
R-KI,KDW202009040045200,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI202009020016695,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI202008270034538,IPTV,CREATE,T>1M
R-KI,MAL202009070095114,IPTV,CREATE,T>1M
R-KI,BIA202008290062876,IPTV,CREATE,T>1M
R-KI,VR202009170039976,IPTV,CREATE,T>1M
R-KI,KI202009170046980,IPTV,CREATE,T>1M
R-KI,KDW202009240066562,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI202010080053854,IPTV,CREATE,7D<T<=1M
R-KI,KDW202010170062947,IPTV,CREATE,7D<T<=1M
R-KI,VR202010020005932,IPTV,CREATE,7D<T<=1M
R-KI,IHA202010120015981,IPTV,CREATE,7D<T<=1M
R-KI,DG202010130041309,IPTV,CREATE,7D<T<=1M
R-KI,IHA202010020008363,IPTV,CREATE,7D<T<=1M
R-KI,KDW202010080059703,IPTV,CREATE-OR,7D<T<=1M
R-KI,MAN202010160036216,IPTV,CREATE,7D<T<=1M
R-KI,HEY202010070015824,IPTV,CREATE,7D<T<=1M
R-KI,VR202010120010863,IPTV,CREATE,7D<T<=1M
R-KI,KDW202010130034872,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,VR202010170070182,IPTV,CREATE,7D<T<=1M
R-KI,KI202010060083112,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,KDW202010080037758,IPTV,CREATE,7D<T<=1M
R-KI,DX202010150006287,IPTV,CREATE,7D<T<=1M
R-KI,KI202010050045215,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,VR202009300086712,IPTV,CREATE-RECON,7D<T<=1M
R-KI,BIA202010060083746,IPTV,CREATE,7D<T<=1M
R-KI,KDW202010200033047,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,KI202010200051752,IPTV,CREATE,7D<T<=1M
R-KI,KDW202010270071831,IPTV,CREATE,T<=3D
R-KI,MAN202010230024507,IPTV,CREATE,3D<T<=7D
R-KI,KDW202010200033036,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,BIA202010260061243,IPTV,CREATE,T<=3D
R-KI,BIA202010210066646,IPTV,CREATE,7D<T<=1M
R-KI,KWL201903180083839,IPTV,CREATE,T>1M
R-KI,KI201903220017152,IPTV,CREATE,T>1M
R-KI,IHA202002030082106,IPTV,CREATE,T>1M
R-KI,DG202010180095951,IPTV,CREATE,7D<T<=1M
R-KI,KI202001020095404,IPTV,CREATE,T>1M
R-KI,DX202001020095387,IPTV,CREATE,T>1M
R-KI,KDW202006180017708,IPTV,CREATE,T>1M
R-KI,VR202006180017444,IPTV,CREATE,T>1M
R-KI,KI202004300033530,IPTV,MODIFY-LOCATION,T>1M
R-KI,KDW202009160028342,IPTV,CREATE,T>1M
R-KI,IHA202009160028365,IPTV,CREATE,T>1M
R-KI,DG201902280032371,IPTV,CREATE,T>1M
R-KI,IHA201903110010846,IPTV,CREATE,T>1M
R-KI,SIY201904170033163,IPTV,CREATE,T>1M
R-KI,VR201904060087506,IPTV,CREATE-RECON,T>1M
R-KI,KI201904170032979,IPTV,CREATE,T>1M
R-KI,KI201904160007140,IPTV,CREATE,T>1M
R-KI,KDW201905070066566,IPTV,CREATE,T>1M
R-KI,PUG201904240098467,IPTV,CREATE,T>1M
R-KI,SIY201905060042058,IPTV,CREATE,T>1M
R-KI,VR201905160080170,IPTV,CREATE,T>1M
R-KI,GIR201906040086087,IPTV,CREATE,T>1M
R-KI,KI201906170095958,IPTV,CREATE,T>1M
R-KI,KDW201906200079167,IPTV,CREATE,T>1M
R-KI,KI201906100016971,IPTV,CREATE,T>1M
R-KI,PUG201906110027228,IPTV,CREATE,T>1M
R-KI,BIA201907080001693,IPTV,CREATE,T>1M
R-KI,SIY201907150037119,IPTV,CREATE,T>1M
R-KI,BIA201907070077422,IPTV,CREATE,T>1M
R-KI,KWL201908030003631,IPTV,CREATE,T>1M
R-KI,KWL201908030003601,IPTV,CREATE,T>1M
R-KI,KWL201908050017605,IPTV,CREATE,T>1M
R-KI,DX201908130024762,IPTV,CREATE,T>1M
R-KI,KDW201908280043259,IPTV,CREATE,T>1M
R-KI,KI201909020031410,IPTV,CREATE,T>1M
R-KI,MAN201909070081114,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI201909260004610,IPTV,CREATE,T>1M
R-KI,IHA201910090008974,IPTV,CREATE,T>1M
R-KI,KWL201910040007354,IPTV,CREATE,T>1M
R-KI,KI201910160094276,IPTV,CREATE,T>1M
R-KI,KDW201910200090353,IPTV,CREATE,T>1M
R-KI,DX201910280081541,IPTV,CREATE,T>1M
R-KI,MAL201910230053306,IPTV,CREATE,T>1M
R-KI,KDW201911190086015,IPTV,MODIFY-LOCATION,T>1M
R-KI,IHA201911250044409,IPTV,CREATE,T>1M
R-KI,DG201912260034305,IPTV,CREATE,T>1M
R-KI,KI201912240012471,IPTV,CREATE,T>1M
R-KI,PUG202001090034869,IPTV,CREATE,T>1M
R-KI,DG202001160059951,IPTV,CREATE,T>1M
R-KI,DX202001160068513,IPTV,CREATE,T>1M
R-KI,KWL202001120075533,IPTV,CREATE,T>1M
R-KI,KWL202002250002707,IPTV,CREATE,T>1M
R-KI,MAL202004230066427,IPTV,CREATE,T>1M
R-KI,PUG202005180027827,IPTV,CREATE,T>1M
R-KI,KDW202005220070764,IPTV,CREATE,T>1M
R-KI,VR202005220070832,IPTV,CREATE,T>1M
R-KI,KWL202006020060036,IPTV,CREATE,T>1M
R-KI,DG202006130069920,IPTV,CREATE,T>1M
R-KI,VR202006160044300,IPTV,CREATE,T>1M
R-KI,BIA202006110018928,IPTV,CREATE-RECON,T>1M
R-KI,KWL202006210099920,IPTV,CREATE,T>1M
R-KI,KWL202007080063756,IPTV,CREATE,T>1M
R-KI,IHA202006300034217,IPTV,MODIFY-LOCATION,T>1M
R-KI,VR202007060089834,IPTV,CREATE-RECON,T>1M
R-KI,BIA202007160095646,IPTV,CREATE,T>1M
R-KI,KWL202007110060495,IPTV,CREATE,T>1M
R-KI,KDW202007180070912,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI202007200096063,IPTV,CREATE,T>1M
R-KI,KWL202007300085125,IPTV,CREATE,T>1M
R-KI,SIY202007300087560,IPTV,CREATE,T>1M
R-KI,BIA202008010035074,IPTV,CREATE,T>1M
R-KI,KI202008110073442,IPTV,CREATE,T>1M
R-KI,MAL202008180054593,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI202008210086931,IPTV,CREATE,T>1M
R-KI,KWL202008250086899,IPTV,CREATE,T>1M
R-KI,KDW202009040044736,IPTV,MODIFY-LOCATION,T>1M
R-KI,HEY202009050058411,IPTV,CREATE,T>1M
R-KI,IHA202009020023161,IPTV,CREATE,T>1M
R-KI,HEY202008260005331,IPTV,MODIFY-LOCATION,T>1M
R-KI,KDW202009070095106,IPTV,CREATE-RECON,T>1M
R-KI,KI202009110017613,IPTV,MODIFY-LOCATION,T>1M
R-KI,VR202009150087880,IPTV,CREATE,T>1M
R-KI,BIA202009150099867,IPTV,CREATE,T>1M
R-KI,KI202009150099972,IPTV,CREATE,T>1M
R-KI,KWL202009170037643,IPTV,CREATE,T>1M
R-KI,KWL202009180083055,IPTV,CREATE,T>1M
R-KI,BIA202009210049441,IPTV,CREATE,T>1M
R-KI,IHA202009180088444,IPTV,CREATE,T>1M
R-KI,GIR202009230032226,IPTV,MODIFY-LOCATION,T>1M
R-KI,GIR202009230032257,IPTV,CREATE,T>1M
R-KI,HEY202009220092906,IPTV,CREATE,T>1M
R-KI,PUG202010060078426,IPTV,CREATE,7D<T<=1M
R-KI,KI202010070005858,IPTV,CREATE,7D<T<=1M
R-KI,KWL202010050061353,IPTV,CREATE,7D<T<=1M
R-KI,KDW202010130034867,IPTV,CREATE,7D<T<=1M
R-KI,VR202009290068478,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,MAN202010030023436,IPTV,CREATE,7D<T<=1M
R-KI,KI202010020012942,IPTV,CREATE,7D<T<=1M
R-KI,KI202010130051244,IPTV,CREATE,7D<T<=1M
R-KI,KWL202010050051971,IPTV,CREATE,7D<T<=1M
R-KI,KWL202009300086600,IPTV,CREATE-RECON,7D<T<=1M
R-KI,KI202010060082799,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,SIY202010090076809,IPTV,CREATE,7D<T<=1M
R-KI,HEY202010160028599,IPTV,CREATE,7D<T<=1M
R-KI,KI202010060083428,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,KI202010050051919,IPTV,CREATE,7D<T<=1M
R-KI,DG202009290053125,IPTV,CREATE,T>1M
R-KI,MAL202010130042396,IPTV,CREATE,7D<T<=1M
R-KI,KI202010170056211,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,KWL202010210075340,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,KDW202010230020166,IPTV,CREATE,3D<T<=7D
R-KI,MAN202010200038668,IPTV,CREATE,7D<T<=1M
R-KI,MAN202010270071807,IPTV,CREATE,T<=3D
